411284.mira;411284;mira;2015-02-11 11:27:34;20150211;2015-02-11 12:27:31;20150211;2015-02-11 13:27:21;20150211;4015985971324;17493214559505;prod-short;48000.0;35900.0;2048.0;2048.0;32768.0;32768.0;MIR-48C00-7BFF1-2048;0;41;0;3598;0;32676.9778;32676.9778;0.0;32676.9777;0.0;0.0;32676.9777;MIR-48C00-7BFF1-2048;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;6
411304.mira;411304;mira;2015-02-11 13:27:01;20150211;2015-02-11 13:27:33;20150211;2015-02-11 13:29:19;20150211;97119758043959;98400208166986;prod-short;6000.0;1060.0;512.0;8.0;8192.0;128.0;MIR-48880-7BBB1-512;139;33;0;33;0;3.7689;241.2089;0.0;241.2088;0.0;0.0;241.2088;MIR-48880-7BBB1-512;139;c1;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;10
409538.mira;409538;mira;2015-02-07 16:52:23;20150207;2015-02-10 22:12:19;20150210;2015-02-11 13:39:07;20150211;37881013908368;94055658762369;prod-capability;864000.0;556080.0;8192.0;6144.0;131072.0;98304.0;MIR-04000-37FF1-8192;1;278395;3;278395;3;1518469.12;2024625.4933;0.0;2024625.4933;0.0;0.0;2024625.4933;MIR-04000-37FF1-8192;1;c1;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;4
411291.mira;411291;mira;2015-02-11 12:00:16;20150211;2015-02-11 13:40:16;20150211;2015-02-11 13:51:55;20150211;50394197576862;77085908864199;prod-capability;12000.0;6990.0;16384.0;16384.0;262144.0;262144.0;MIR-04000-3BFF1-16384;0;6000;5;6000;5;50899.6267;50899.6267;50899.6266;0.0;50899.6266;0.0;0.0;MIR-04000-3BFF1-16384;0;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;0;12;0;0;12;0;1;0;0;0;0;0;1;0;0;0;0.0;13
410339.mira;410339;mira;2015-02-10 01:00:06;20150210;2015-02-11 11:25:59;20150211;2015-02-11 13:56:35;20150211;38432354078829;97534845395728;prod-short;90000.0;90360.0;512.0;512.0;8192.0;8192.0;MIR-44C40-77F71-512;143;112144;12;123953;13;20559.6444;20559.6444;0.0;20561.92;0.0;0.0;20561.92;MIR-44C40-77F71-512;143;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;52;0;0;52;0;1;0;0;0;0;0;1;0;0;0;0.0;19
410340.mira;410340;mira;2015-02-10 01:00:11;20150210;2015-02-11 11:26:34;20150211;2015-02-11 13:57:43;20150211;38432354078829;97534845395728;prod-short;90000.0;90690.0;512.0;512.0;8192.0;8192.0;MIR-488C0-7BBF1-512;143;112174;12;123983;13;20634.7378;20634.7378;0.0;20637.0133;0.0;0.0;20637.0133;MIR-488C0-7BBF1-512;143;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;55;0;0;55;0;1;0;0;0;0;0;1;0;0;0;0.0;3
411311.mira;411311;mira;2015-02-11 13:52:07;20150211;2015-02-11 13:52:41;20150211;2015-02-11 14:02:37;20150211;50394197576862;77085908864199;prod-short;12000.0;5960.0;4096.0;4096.0;65536.0;65536.0;MIR-00800-73BF1-4096;0;34;0;34;0;10849.8489;10849.8489;0.0;10849.8488;0.0;0.0;10849.8488;MIR-00800-73BF1-4096;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;12;0;0;12;0;1;0;0;0;0;0;1;0;0;0;0.0;8
410341.mira;410341;mira;2015-02-10 01:00:17;20150210;2015-02-11 11:38:08;20150211;2015-02-11 14:08:50;20150211;38432354078829;97534845395728;prod-short;90000.0;90420.0;512.0;512.0;8192.0;8192.0;MIR-44800-77B31-512;143;112861;12;124670;13;20575.5733;20575.5733;0.0;20575.5733;0.0;0.0;20575.5733;MIR-44800-77B31-512;143;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;53;0;0;53;0;1;0;0;0;0;0;1;0;0;0;0.0;5
411312.mira;411312;mira;2015-02-11 14:03:11;20150211;2015-02-11 14:03:48;20150211;2015-02-11 14:12:50;20150211;50394197576862;77085908864199;prod-short;12000.0;5420.0;2048.0;2048.0;32768.0;32768.0;MIR-00800-33BF1-2048;0;37;0;37;0;4942.5067;4942.5067;0.0;4933.4044;0.0;0.0;4933.4044;MIR-00800-33BF1-2048;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;12;0;0;12;0;1;0;0;0;0;0;1;0;0;0;0.0;13
409562.mira;409562;mira;2015-02-07 19:28:46;20150207;2015-02-11 12:01:04;20150211;2015-02-11 14:16:25;20150211;94435408522577;902672531503;prod-short;96000.0;81210.0;2048.0;2048.0;32768.0;32768.0;MIR-44400-777F1-2048;0;29372;3;318738;33;73919.1467;73919.1467;0.0;73919.1466;0.0;0.0;73919.1466;MIR-44400-777F1-2048;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;14
