525751.mira;525751;mira;2015-08-02 03:59:42;20150802;2015-08-02 04:00:05;20150802;2015-08-02 04:15:36;20150802;8251772265998;49029401852297;prod-short;90000.0;9310.0;2048.0;2048.0;32768.0;32768.0;MIR-04800-37BF1-2048;0;22;0;22;0;8474.1689;8474.1689;0.0;8474.1688;0.0;0.0;8474.1688;MIR-04800-37BF1-2048;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;39;0;0;39;0;1;0;0;0;0;0;1;0;0;0;0.0;14
524236.mira;524236;mira;2015-07-30 20:18:00;20150730;2015-08-02 02:55:17;20150802;2015-08-02 04:35:38;20150802;19538777423807;64663463907625;prod-short;72000.0;60210.0;512.0;512.0;8192.0;8192.0;MIR-48C80-7BFB1-512;0;15781;2;196637;27;13703.3956;13703.3956;0.0;13701.12;0.0;0.0;13701.12;MIR-48C80-7BFB1-512;0;c8;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;18
525701.mira;525701;mira;2015-08-01 23:34:27;20150801;2015-08-02 04:06:10;20150802;2015-08-02 04:43:09;20150802;20061069317190;74825809511740;prod-short;24000.0;22190.0;512.0;512.0;8192.0;8192.0;MIR-44800-77B31-512;0;37;0;16304;6;5049.4578;5049.4578;0.0;5049.4577;0.0;0.0;5049.4577;MIR-44800-77B31-512;0;c16;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;13
525702.mira;525702;mira;2015-08-01 23:34:33;20150801;2015-08-02 04:43:51;20150802;2015-08-02 05:16:30;20150802;20061069317190;74825809511740;prod-short;21000.0;19590.0;512.0;512.0;8192.0;8192.0;MIR-448C0-77BF1-512;0;41;0;18558;8;4460.0889;4460.0889;0.0;4457.8133;0.0;0.0;4457.8133;MIR-448C0-77BF1-512;0;c16;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;17
523836.mira;523836;mira;2015-07-30 11:15:37;20150730;2015-08-02 03:34:07;20150802;2015-08-02 05:21:18;20150802;88781968359268;902672531503;prod-capability;108000.0;64310.0;12288.0;12288.0;196608.0;196608.0;MIR-00000-73BF1-12288;0;231509;21;231509;21;351272.96;351272.96;351218.3466;0.0;0.0;351218.3466;0.0;MIR-00000-73BF1-12288;0;script;-1;complete;Capability;16.7% <= x < 33.3%;16.7% <= x < 33.3%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;351218.3466;12
523837.mira;523837;mira;2015-07-30 11:15:44;20150730;2015-08-02 03:41:37;20150802;2015-08-02 05:32:54;20150802;88781968359268;902672531503;prod-capability;108000.0;66770.0;12288.0;12288.0;196608.0;196608.0;MIR-04000-77FF1-0020-12288;0;231954;21;231954;21;364653.2267;364653.2267;364653.2266;0.0;0.0;364653.2266;0.0;MIR-04000-77FF1-0020-12288;0;script;-1;complete;Capability;16.7% <= x < 33.3%;16.7% <= x < 33.3%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;364653.2266;3
525765.mira;525765;mira;2015-08-02 04:16:00;20150802;2015-08-02 05:23:20;20150802;2015-08-02 05:40:39;20150802;8251772265998;49029401852297;prod-short;90000.0;10390.0;2048.0;2048.0;32768.0;32768.0;MIR-40C00-73FF1-2048;0;4039;0;4039;0;9466.3111;9466.3111;0.0;9457.2088;0.0;0.0;9457.2088;MIR-40C00-73FF1-2048;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;39;0;0;39;0;1;0;0;0;0;0;1;0;0;0;0.0;3
524611.mira;524611;mira;2015-07-31 03:51:55;20150731;2015-08-02 02:54:20;20150802;2015-08-02 05:50:11;20150802;96189774897037;73414259670960;prod-short;108000.0;105510.0;512.0;512.0;8192.0;8192.0;MIR-48C40-7BF71-512;0;96;0;169346;15;24007.1111;24007.1111;0.0;24009.3866;0.0;0.0;24009.3866;MIR-48C40-7BF71-512;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;8;0;0;0;8;0;0;0;1;1;0;0;0;0;0;0;0.0;15
525703.mira;525703;mira;2015-08-01 23:34:36;20150801;2015-08-02 05:17:13;20150802;2015-08-02 05:54:17;20150802;20061069317190;74825809511740;prod-short;24000.0;22240.0;512.0;512.0;8192.0;8192.0;MIR-44800-77B31-512;0;42;0;20557;8;5060.8356;5060.8356;0.0;5060.8355;0.0;0.0;5060.8355;MIR-44800-77B31-512;0;c16;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;11
525798.mira;525798;mira;2015-08-02 05:40:54;20150802;2015-08-02 05:41:23;20150802;2015-08-02 05:57:02;20150802;8251772265998;49029401852297;prod-short;90000.0;9390.0;2048.0;2048.0;32768.0;32768.0;MIR-40C00-73FF1-2048;0;30;0;30;0;8537.8844;8537.8844;0.0;8546.9866;0.0;0.0;8546.9866;MIR-40C00-73FF1-2048;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;39;0;0;39;0;1;0;0;0;0;0;1;0;0;0;0.0;4
