504866.mira;504866;mira;2015-06-29 08:27:55;20150629;2015-06-30 11:31:57;20150630;2015-06-30 12:17:00;20150630;86960219911746;902672531503;backfill;3600.0;2703.0;1024.0;1024.0;16384.0;16384.0;MIR-00480-337F1-1-1024;0;80284;22;97442;27;12301.6533;12301.6533;0.0;12301.6533;0.0;0.0;12301.6533;MIR-00480-337F1-1-1024;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0.0;14
504864.mira;504864;mira;2015-06-29 08:27:48;20150629;2015-06-30 11:32:34;20150630;2015-06-30 12:17:13;20150630;86960219911746;902672531503;backfill;3600.0;2679.0;1024.0;1024.0;16384.0;16384.0;MIR-00000-33371-1-1024;0;80308;22;97487;27;12192.4267;12192.4267;0.0;12192.4266;0.0;0.0;12192.4266;MIR-00000-33371-1-1024;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0.0;17
504922.mira;504922;mira;2015-06-29 10:44:33;20150629;2015-06-30 11:49:08;20150630;2015-06-30 12:26:08;20150630;34871601655553;97534845395728;prod-short;5400.0;2220.0;512.0;432.0;8192.0;6912.0;MIR-00CC0-33FF1-512;0;82600;15;90274;16;4262.4;5051.7333;0.0;5051.7333;0.0;0.0;5051.7333;MIR-00CC0-33FF1-512;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;18;0;0;18;0;1;0;0;0;0;0;1;0;0;0;0.0;4
505205.mira;505205;mira;2015-06-30 12:54:56;20150630;2015-06-30 12:55:30;20150630;2015-06-30 12:58:54;20150630;94731157596563;34761664008145;prod-short;1020.0;204.0;1024.0;1012.0;16384.0;16192.0;MIR-00C80-33FF1-1-1024;0;33;0;33;0;917.5467;928.4267;0.0;928.4266;0.0;0.0;928.4266;MIR-00C80-33FF1-1-1024;0;c64;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;2
504900.mira;504900;mira;2015-06-29 09:24:58;20150629;2015-06-30 12:17:53;20150630;2015-06-30 13:02:45;20150630;86960219911746;902672531503;backfill;3600.0;2692.0;1024.0;1024.0;16384.0;16384.0;MIR-00C00-33F71-1-1024;0;53;0;96776;26;12251.5911;12251.5911;0.0;12251.5911;0.0;0.0;12251.5911;MIR-00C00-33F71-1-1024;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0.0;5
505062.mira;505062;mira;2015-06-30 04:16:40;20150630;2015-06-30 12:18:33;20150630;2015-06-30 13:05:10;20150630;36365388816392;77452450235119;prod-short;3600.0;2797.0;4096.0;4096.0;65536.0;65536.0;MIR-00000-337F1-4096;0;28912;8;28912;8;50917.8311;50917.8311;0.0;50917.8311;0.0;0.0;50917.8311;MIR-00000-337F1-4096;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0.0;17
504929.mira;504929;mira;2015-06-29 11:04:44;20150629;2015-06-30 13:04:01;20150630;2015-06-30 13:34:21;20150630;34871601655553;97534845395728;prod-short;5400.0;1820.0;512.0;432.0;8192.0;6912.0;MIR-00CC0-33FF1-512;0;87057;16;93557;17;3494.4;4141.5111;0.0;4141.5111;0.0;0.0;4141.5111;MIR-00CC0-33FF1-512;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;18;0;0;18;0;1;0;0;0;0;0;1;0;0;0;0.0;2
504932.mira;504932;mira;2015-06-29 11:09:50;20150629;2015-06-30 13:05:56;20150630;2015-06-30 13:49:40;20150630;34871601655553;97534845395728;prod-short;5400.0;2624.0;512.0;432.0;8192.0;6912.0;MIR-00440-33771-512;0;87132;16;93367;17;5038.08;5971.0578;0.0;5971.0577;0.0;0.0;5971.0577;MIR-00440-33771-512;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;18;0;0;18;0;1;0;0;0;0;0;1;0;0;0;0.0;5
504890.mira;504890;mira;2015-06-29 09:14:24;20150629;2015-06-30 13:04:36;20150630;2015-06-30 13:49:51;20150630;86960219911746;902672531503;backfill;3600.0;2715.0;1024.0;1024.0;16384.0;16384.0;MIR-00C00-33F71-1-1024;0;2844;0;100213;27;12356.2667;12356.2667;0.0;12356.2666;0.0;0.0;12356.2666;MIR-00C00-33F71-1-1024;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0.0;1
504941.mira;504941;mira;2015-06-29 11:22:54;20150629;2015-06-30 13:06:29;20150630;2015-06-30 13:51:18;20150630;86960219911746;902672531503;backfill;3600.0;2689.0;1024.0;1024.0;16384.0;16384.0;MIR-00480-337F1-1-1024;0;225;0;92615;25;12237.9378;12237.9378;0.0;12237.9377;0.0;0.0;12237.9377;MIR-00480-337F1-1-1024;0;script;-1;complete;Not capability;0% <= x < 16.7%;0% <= x < 16.7%;0;2;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0.0;17
